ZONE,HHSIZE,INCOME,WORKERS,TOTHH
5760,1,4,2,0.0
5760,1,4,3,0.0
5760,2,1,0,7.729307068747865
5760,2,1,1,2.595084858265109
5760,2,1,2,0.9595596638506539
5760,2,1,3,0.0
5760,2,2,0,14.356244587398693
5760,2,2,1,10.813388155510266
5760,2,2,2,5.8001571408458785
5760,2,2,3,0.0
5760,2,3,0,11.764520314197155
5760,2,3,1,11.515434305644664
5760,2,3,2,11.009827126076098
5760,2,3,3,0.0
5760,2,4,0,16.25686865256945
5760,2,4,1,21.695730841593324
5760,2,4,2,33.859361036543284
5760,2,4,3,0.0
5760,3,1,0,2.7796515015174363
5760,3,1,1,3.7170322241616693
5760,3,1,2,2.0792880691524864
5760,3,1,3,0.3163600107590746
5760,3,2,0,2.5028248765324443
5760,3,2,1,7.50838236101153
5760,3,2,2,6.09287493214364
5760,3,2,3,0.695044118603857
5760,3,3,0,1.744889640067872
5760,3,3,1,6.8025076083628075
5760,3,3,2,9.83936631531457
5760,3,3,3,2.2199647339287307
5760,3,4,0,2.244947445609279
5760,3,4,1,11.93269499647203
5760,3,4,2,28.173508214554733
5760,3,4,3,10.995456163264095
5760,4,1,0,0.846552527852737
5760,4,1,1,4.0976636656795264
5760,4,1,2,2.6067832075069237
5760,4,1,3,0.45988306591454187
5760,4,2,0,1.1168201037914385
5760,4,2,1,12.127619492514267
5760,4,2,2,11.191845738892024
5760,4,2,3,1.4803602260057502
5760,4,3,0,0.7148831538914604
5760,4,3,1,10.08817382342454
5760,4,3,2,16.594375775123584
5760,4,3,3,4.3412565298970165
5760,4,4,0,1.2377043236743113
5760,4,4,1,23.81363490661181
5760,4,4,2,63.94084198278999
5760,4,4,3,28.935184514615496
5771,1,1,0,14.391350922073013
5771,1,1,1,7.10094160530647
5771,1,1,2,0.0
5771,1,1,3,0.0
5771,1,2,0,13.208700698081227
5771,1,2,1,14.621247167333683
5771,1,2,2,0.0
5771,1,2,3,0.0
5771,1,3,0,6.19051011484554
5771,1,3,1,8.905040749960541
5771,1,3,2,0.0
5771,1,3,3,0.0
5771,1,4,0,4.822911030524276
5771,1,4,1,9.459104283871298
5771,1,4,2,0.0
5771,1,4,3,0.0
5771,2,1,0,5.0667003775303145
5771,2,1,1,1.7011249927252625
5771,2,1,2,0.6290086896343962
5771,2,1,3,0.0
5771,2,2,0,10.917859656516848
5771,2,2,1,8.223533221001954
5771,2,2,2,4.410993506274169
5771,2,2,3,0.0
5771,2,3,0,10.227645711612123
5771,2,3,1,10.011099402952167
5771,2,3,2,9.571542926039607
5771,2,3,3,0.0
5771,2,4,0,16.81907539358938
5771,2,4,1,22.446028232263934
5771,2,4,2,35.03030984767017
5771,2,4,3,0.0
5771,3,1,0,1.031227025257404
5771,3,1,1,1.378987287152949
5771,3,1,2,0.7713981587385262
5771,3,1,3,0.11736686869824657
5771,3,2,0,1.0772249315251479
5771,3,2,1,3.2316350818404636
5771,3,2,2,2.622395535185436
5771,3,2,3,0.2991495170478384
5771,3,3,0,0.8585165870803024
5771,3,3,1,3.3469541462188195
5771,3,3,2,4.841142381777323
5771,3,3,3,1.0922619419856212
5771,3,4,0,1.3144699852418877
5771,3,4,1,6.9868759941734755
5771,3,4,2,16.496257406572443
5771,3,4,3,6.438100423652001
5771,4,1,0,0.22679724724503522
5771,4,1,1,1.0977922916010487
5771,4,1,2,0.6983751582748785
5771,4,1,3,0.12320583776246054
5771,4,2,0,0.3471195612553059
5771,4,2,1,3.769393067891083
5771,4,2,2,3.4785446369854696
5771,4,2,3,0.4601116960613767
5771,4,3,0,0.2540011724150153
5771,4,3,1,3.584373145076723
5771,4,3,2,5.896055711247986
5771,4,3,3,1.5424678037882564
5771,4,4,0,0.5233368730135427
5771,4,4,1,10.069087575064303
5771,4,4,2,27.03602117328605
5771,4,4,3,12.23462558407725
5772,1,1,0,1.4164279227760772
5772,1,1,1,0.698890050157269
5772,1,1,2,0.0
5772,1,1,3,0.0
5772,1,2,0,0.8082486393367821
5772,1,2,1,0.8946832393681934
5772,1,2,2,0.0
5772,1,2,3,0.0
5772,1,3,0,0.2668690657909736
5772,1,3,1,0.3838908040992379
5772,1,3,2,0.0
5772,1,3,3,0.0
5772,1,4,0,0.10938964615044555
5772,1,4,1,0.21454429989772472
5772,1,4,2,0.0
5772,1,4,3,0.0
5772,2,1,0,0.48737608769660024
5772,2,1,1,0.16363463040249324
5772,2,1,2,0.060505609457531584
5772,2,1,3,0.0
5772,2,2,0,0.6529327736902267
5772,2,2,1,0.49180100536624305
5772,2,2,2,0.2637954979630148
5772,2,2,3,0.0
5772,2,3,0,0.4309169245110676
5772,2,3,1,0.421793273577791
5772,2,3,2,0.4032736327414812
5772,2,3,3,0.0
5772,2,4,0,0.3728337015751137
5772,2,4,1,0.49756812402923106
5772,2,4,2,0.7765278282067782
5772,2,4,3,0.0
5772,3,1,0,0.09939956372680396
5772,3,1,1,0.13292003736383642
5772,3,1,2,0.07435476239495387
5772,3,1,3,0.01131294589731567
5772,3,2,0,0.06455480221522825
5772,3,2,1,0.19366202678268954
5772,3,2,2,0.15715216028681508
5772,3,2,3,0.017927117485540142
5772,3,3,0,0.036245806203267006
5772,3,3,1,0.14130542517254957
5772,3,3,2,0.20438872260939836
5772,3,3,3,0.0461143270476052
5772,3,4,0,0.029198121855374314
5772,3,4,1,0.15519841377642876
5772,3,4,2,0.36642885674265785
5772,3,4,3,0.14300854549549577
5772,4,1,0,0.02222280037003909
5772,4,1,1,0.10756752668016299
5772,4,1,2,0.06843051189668627
5772,4,1,3,0.012072363180230448
5772,4,2,0,0.021146186614162937
5772,4,2,1,0.22962776556729875
5772,4,2,2,0.2119095615740556
5772,4,2,3,0.028029557749748298
5772,4,3,0,0.010901232657817901
5772,4,3,1,0.1538342725563182
5772,4,3,2,0.2530471590373286
5772,4,3,3,0.06619969599516379
5772,4,4,0,0.011817249140098778
5772,4,4,1,0.22736581850774498
5772,4,4,2,0.6104889879476145
5772,4,4,3,0.27626491867529085
5773,1,1,0,0.03707125630678929
5773,1,1,1,0.018291599426299113
5773,1,1,2,0.0
5773,1,1,3,0.0
5773,1,2,0,0.009225443713853431
5773,1,2,1,0.01021201826370177
5773,1,2,2,0.0
5773,1,2,3,0.0
5773,1,3,0,0.0017275399806381828
5773,1,3,1,0.0024850640156256175
5773,1,3,2,0.0
5773,1,3,3,0.0
5773,1,4,0,0.000296716325624065
5773,1,4,1,0.0005819453539660349
5773,1,4,2,0.0
5773,1,4,3,0.0
5773,2,1,0,0.03939574966250304
5773,2,1,1,0.01322697009186444
5773,2,1,2,0.004890809999792114
5773,2,1,3,0.0
5773,2,2,0,0.02301723103399072
5773,2,2,1,0.017337002857562584
5773,2,2,2,0.009299337032853594
5773,2,2,3,0.0
5773,2,3,0,0.00861520766959559
5773,2,3,1,0.008432800938682754
5773,2,3,2,0.008062542676136758
5773,2,3,3,0.0
5773,2,4,0,0.0031233648226110977
5773,2,4,1,0.004168310881982858
5773,2,4,2,0.006505258757867443
5773,2,4,3,0.0
5773,3,1,0,0.03007799039895859
5773,3,1,1,0.04022117862254362
5773,3,1,2,0.02249951353487876
5773,3,1,3,0.003423261283305228
5773,3,2,0,0.008519073198950499
5773,3,2,1,0.02555690553459177
5773,3,2,2,0.020738825167382565
5773,3,2,3,0.0023657794751863587
5773,3,3,0,0.002712746110764207
5773,3,3,1,0.010575726759035797
5773,3,3,2,0.01529707214217611
5773,3,3,3,0.0034513361531360877
5773,3,4,0,0.0009156756284635226
5773,3,4,1,0.004867141995474469
5773,3,4,2,0.011491491656448596
5773,3,4,3,0.004484858321397111
5773,4,1,0,0.01906573253398802
5773,4,1,1,0.09228601521307732
5773,4,1,2,0.05870897525341045
5773,4,1,3,0.010357310672589812
5773,4,2,0,0.007911999089651022
5773,4,2,1,0.08591689391931454
5773,4,2,2,0.07928749938957463
5773,4,2,3,0.010487462323386291
5773,4,3,0,0.0023132222828854392
5773,4,3,1,0.032643360463786145
5773,4,3,2,0.05369615944176853
5773,4,3,3,0.014047458365768683
5773,4,4,0,0.0010507357366092607
5773,4,4,1,0.02021632851751029
5773,4,4,2,0.05428188818211011
5773,4,4,3,0.024564212819934914
5774,1,1,0,0.411395702877933
5774,1,1,1,0.2029897595179628
5774,1,1,2,0.0
5774,1,1,3,0.0
5774,1,2,0,0.16486652176343575
5774,1,2,1,0.1824974476612952
5774,1,2,2,0.0
5774,1,2,3,0.0
5774,1,3,0,0.04209930311453297
5774,1,3,1,0.06055979278360503
5774,1,3,2,0.0
5774,1,3,3,0.0
5774,1,4,0,0.012420628458086827
5774,1,4,1,0.024360395436009374
5774,1,4,2,0.0
5774,1,4,3,0.0
5774,2,1,0,0.4093417678457928
5774,2,1,1,0.13743491028933535
5774,2,1,2,0.05081798997769309
5774,2,1,3,0.0
5774,2,2,0,0.38513459730558797
5774,2,2,1,0.2900904806565486
5774,2,2,2,0.15560066361014632
5774,2,2,3,0.0
5774,2,3,0,0.1965743259246445
5774,2,3,1,0.1924123275668043
5774,2,3,2,0.1839640961173324
5774,2,3,3,0.0
5774,2,4,0,0.12241625462188901
5774,2,4,1,0.1633715672847417
5774,2,4,2,0.2549652242733
5774,2,4,3,0.0
5774,3,1,0,0.20442470442523733
5774,3,1,1,0.27336276268752435
5774,3,1,2,0.15291767644950333
5774,3,1,3,0.023266154644236453
5774,3,2,0,0.09323944443006013
5774,3,2,1,0.27971489594553867
5774,3,2,2,0.226982030976928
5774,3,2,3,0.0258929532308268
5774,3,3,0,0.040487229960443495
5774,3,3,1,0.15784075022460362
5774,3,3,2,0.2283059498580592
5774,3,3,3,0.051510548646017035
5774,3,4,0,0.02347501610178729
5774,3,4,1,0.12477806896003878
5774,3,4,2,0.2946053638244578
5774,3,4,3,0.11497752919960562
5774,4,1,0,0.10671740749250948
5774,4,1,1,0.516556301930554
5774,4,1,2,0.3286141575948846
5774,4,1,3,0.05797340026683388
5774,4,2,0,0.07131662195979664
5774,4,2,1,0.7744316669118784
5774,4,2,2,0.7146760958933966
5774,4,2,3,0.09453115165456115
5774,4,3,0,0.028433052702078607
5774,4,3,1,0.4012370083527103
5774,4,3,2,0.6600082242864299
5774,4,3,3,0.17266482646273928
5774,4,4,0,0.02218477124672487
5774,4,4,1,0.42683865027462076
5774,4,4,2,1.1460838631476287
5774,4,4,3,0.5186379631711096
5780,1,1,0,27.590486573764544
5780,1,1,1,13.613623563427984
5780,1,1,2,0.0
5780,1,1,3,0.0
5780,1,2,0,26.288582825289378
5780,1,2,1,29.0998998276428
5780,1,2,2,0.0
5780,1,2,3,0.0
5780,1,3,0,12.684184982178783
5780,1,3,1,18.246183602134035
5780,1,3,2,0.0
5780,1,3,3,0.0
5780,1,4,0,10.081353165394487
5780,1,4,1,19.77240930020562
5780,1,4,2,0.0
5780,1,4,3,0.0
5780,2,1,0,7.909818303171057
5780,2,1,1,2.6556908048308028
5780,2,1,2,0.9819693440307486
5780,2,1,3,0.0
5780,2,2,0,17.69408343826917
5780,2,2,1,13.327509928462366
5780,2,2,2,7.14869851794547
5780,2,2,3,0.0
5780,2,3,0,17.06456780375971
5780,2,3,1,16.703265772874325
5780,2,3,2,15.96987692510265
5780,2,3,3,0.0
5780,2,4,0,28.628275256053286
5780,2,4,1,38.206088004297776
5780,2,4,2,59.626188072512974
5780,2,4,3,0.0
5780,3,1,0,1.946303703850587
5780,3,1,1,2.6026548944241674
5780,3,1,2,1.455911314117819
5780,3,1,3,0.22151433744642612
5780,3,2,0,2.1106294724904497
5780,3,2,1,6.3318106074741705
5780,3,2,2,5.138114745685808
5780,3,2,3,0.5861299426745694
5780,3,3,0,1.7317426246472398
5780,3,3,1,6.751253551732249
5780,3,3,2,9.765230795390423
5780,3,3,3,2.203238225890615
5780,3,4,0,2.7049471189696463
5780,3,4,1,14.377757045216917
5780,3,4,2,33.946384814164176
5780,3,4,3,13.248473824520305
5780,4,1,0,0.3673031316578264
5780,4,1,1,1.7778987686708523
5780,4,1,2,1.1310339337110644
5780,4,1,3,0.19953456489612878
5780,4,2,0,0.5835999140746169
5780,4,2,1,6.337348038178494
5780,4,2,2,5.848354797142417
5780,4,2,3,0.7735696176702895
5780,4,3,0,0.43964375303921005
5780,4,3,1,6.204094441027593
5780,4,3,2,10.205323213177806
5780,4,3,3,2.6698157640453823
5780,4,4,0,0.9241021263711248
5780,4,4,1,17.779877013353897
5780,4,4,2,47.73988981701631
5780,4,4,3,21.603758688923445
5791,1,1,0,22.384323679080005
5791,1,1,1,11.044812692020018
5791,1,1,2,0.0
5791,1,1,3,0.0
5791,1,2,0,17.57976253550857
5791,1,2,1,19.459753010532093
5791,1,2,2,0.0
5791,1,2,3,0.0
5791,1,3,0,7.739065598150309
5791,1,3,1,11.13263579892653
5791,1,3,2,0.0
5791,1,3,3,0.0
5791,1,4,0,10.52938869852527
5791,1,4,1,20.65113478444978
5791,1,4,2,0.0
5791,1,4,3,0.0
5791,2,1,0,7.0487280338643235
5791,2,1,1,2.3665830879809233
5791,2,1,2,0.8750687535881836
5791,2,1,3,0.0
5791,2,2,0,12.996713035053208
5791,2,2,1,9.78936392022528
5791,2,2,2,5.250884202959079
5791,2,2,3,0.0
5791,2,3,0,11.436177395046279
5791,2,3,1,11.194043274457217
5791,2,3,2,10.702547383139208
5791,2,3,3,0.0
5791,2,4,0,32.842721883552294
5791,2,4,1,43.8305106179373
5791,2,4,2,68.40392214783732
5791,2,4,3,0.0
5791,3,1,0,1.3972364509756094
5791,3,1,1,1.8684259196573418
5791,3,1,2,1.045187528261202
5791,3,1,3,0.15902343816205272
5791,3,2,0,1.2489139262513962
5791,3,2,1,3.7466957365708757
5791,3,2,2,3.040355090366859
5791,3,2,3,0.34682821288165
5791,3,3,0,0.9349405317296445
5791,3,3,1,3.6448953185430626
5791,3,3,2,5.272094098951226
5791,3,3,3,1.1894935708825993
5791,3,4,0,2.499872094597231
5791,3,4,1,13.287710272845386
5791,3,4,2,31.37274644456385
5791,3,4,3,12.244043433476012
5791,4,1,0,0.3667288779916231
5791,4,1,1,1.7751191438921596
5791,4,1,2,1.1292656384610285
5791,4,1,3,0.1992226060655337
5791,4,2,0,0.480282663071793
5791,4,2,1,5.215419535171508
5791,4,2,2,4.812994911101247
5791,4,2,3,0.6366211973064354
5791,4,3,0,0.3301130768029199
5791,4,3,1,4.658436951612622
5791,4,3,2,7.662819322193182
5791,4,3,3,2.0046710325652146
5791,4,4,0,1.1877913541608176
5791,4,4,1,22.85330115778025
5791,4,4,2,61.36229617382026
5791,4,4,3,27.768313756454233
5792,1,1,0,14.074690199634677
5792,1,1,1,6.944695724644915
5792,1,1,2,0.0
5792,1,1,3,0.0
5792,1,2,0,11.053705040088873
5792,1,2,1,12.235794965769738
5792,1,2,2,0.0
5792,1,2,3,0.0
5792,1,3,0,4.866126503987941
5792,1,3,1,6.999916647992883
5792,1,3,2,0.0
5792,1,3,3,0.0
5792,1,4,0,6.620610300671311
5792,1,4,1,12.98490535292225
5792,1,4,2,0.0
5792,1,4,3,0.0
5792,2,1,0,4.43205990051149
5792,2,1,1,1.4880469150004374
5792,2,1,2,0.5502208503911489
5792,2,1,3,0.0
5792,2,2,0,8.172000736072532
5792,2,2,1,6.155301647885877
5792,2,2,2,3.301621683565744
5792,2,2,3,0.0
5792,2,3,0,7.19077583986924
5792,2,3,1,7.038528097971322
5792,2,3,2,6.729488052631047
5792,2,3,3,0.0
5792,2,4,0,20.650663493388112
5792,2,4,1,27.559504011988984
5792,2,4,2,43.01063666133997
5792,2,4,3,0.0
5792,3,1,0,0.8785465428869723
5792,3,1,1,1.1748184290563028
5792,3,1,2,0.6571871847326203
5792,3,1,3,0.09998987053173469
5792,3,2,0,0.7852851330248565
5792,3,2,1,2.3558264489273357
5792,3,2,2,1.9116975168558932
5792,3,2,3,0.21807670934299125
5792,3,3,0,0.5878666931301849
5792,3,3,1,2.29181694984768
5792,3,3,2,3.314957923674483
5792,3,3,3,0.7479231333791121
5792,3,4,0,1.5718556331925746
5792,3,4,1,8.35497235628289
5792,3,4,2,19.726380535303026
5792,3,4,3,7.698741341830387
5792,4,1,0,0.23058973855956394
5792,4,1,1,1.1161495149872542
5792,4,1,2,0.710053349938195
5792,4,1,3,0.1252660791246872
5792,4,2,0,0.3019894542227614
5792,4,2,1,3.2793224075501124
5792,4,2,2,3.026288096855845
5792,4,2,3,0.40029112583743887
5792,4,3,0,0.207566659304145
5792,4,3,1,2.9291060050992326
5792,4,3,2,4.818184795837276
5792,4,3,3,1.2604858712754636
5792,4,4,0,0.7468528230425034
5792,4,4,1,14.369571243080301
5792,4,4,2,38.58304235440919
5792,4,4,3,17.46000545254849
5800,1,1,0,13.409151897717882
5800,1,1,1,6.616307608505139
5800,1,1,2,0.0
5800,1,1,3,0.0
5800,1,2,0,12.307216674176575
5800,1,2,1,13.623357894785688
5800,1,2,2,0.0
5800,1,2,3,0.0
5800,1,3,0,5.768012391873882
5800,1,3,1,8.297278324889044
5800,1,3,2,0.0
5800,1,3,3,0.0
5800,1,4,0,4.493750930518169
5800,1,4,1,8.813527433636759
5800,1,4,2,0.0
5800,1,4,3,0.0
5800,2,1,0,4.720901835443675
5800,2,1,1,1.5850244739339239
5800,2,1,2,0.5860793131905055
5800,2,1,3,0.0
5800,2,2,0,10.172723834261989
5800,2,2,1,7.662283179212504
5800,2,2,2,4.109946471721333
5800,2,2,3,0.0
5800,2,3,0,9.529616479068862
5800,2,3,1,9.327849295332285
5800,2,3,2,8.918292221888535
5800,2,3,3,0.0
5800,2,4,0,15.671185975035794
5800,2,4,1,20.914103456768164
5800,2,4,2,32.6395171874434
5800,2,4,3,0.0
5800,3,1,0,0.9608465457887977
5800,3,1,1,1.2848724277923615
5800,3,1,2,0.7187508066584486
5800,3,1,3,0.10935666697700124
5800,3,2,0,1.0037051290768437
5800,3,2,1,3.0110783848602525
5800,3,2,2,2.44341898530631
5800,3,2,3,0.27873278443033
5800,3,3,0,0.7999234668938128
5800,3,3,1,3.118527008643054
5800,3,3,2,4.510738005572936
5800,3,3,3,1.0177158747284423
5800,3,4,0,1.2247583838752305
5800,3,4,1,6.510026890713564
5800,3,4,2,15.370400076153551
5800,3,4,3,5.998704845776642
5800,4,1,0,0.21131850336777766
5800,4,1,1,1.0228687820852504
5800,4,1,2,0.6507115718050798
5800,4,1,3,0.11479713073416208
5800,4,2,0,0.3234289087067242
5800,4,2,1,3.512134787293175
5800,4,2,2,3.241136546033939
5800,4,2,3,0.4287094141343391
5800,4,3,0,0.23666578082585982
5800,4,3,1,3.3397423369557577
5800,4,3,2,5.4936542828838775
5800,4,3,3,1.4371955204436564
5800,4,4,0,0.48761951966247
5800,4,4,1,9.3818798177157
5800,4,4,2,25.1908327846048
5800,4,4,3,11.399621464095715
5810,1,1,0,32.26650027272515
5810,1,1,1,15.920849646769817
5810,1,1,2,0.0
5810,1,1,3,0.0
5810,1,2,0,18.551671327613338
5810,1,2,1,20.53559831873359
5810,1,2,2,0.0
5810,1,2,3,0.0
5810,1,3,0,12.84566528759761
5810,1,3,1,18.47847281148728
5810,1,3,2,0.0
5810,1,3,3,0.0
5810,1,4,0,27.376677913806812
5810,1,4,1,53.69347468649127
5810,1,4,2,0.0
5810,1,4,3,0.0
5810,2,1,0,7.299458164415098
5810,2,1,1,2.4507647564689052
5810,2,1,2,0.9061958025782952
5810,2,1,3,0.0
5810,2,2,0,9.853160354618261
5810,2,2,1,7.421582073524581
5810,2,2,2,3.980837609920799
5810,2,2,3,0.0
5810,2,3,0,13.637065955316723
5810,2,3,1,13.34833320324032
5810,2,3,2,12.762249090066792
5810,2,3,3,0.0
5810,2,4,0,61.34634811592236
5810,2,4,1,81.87024729558699
5810,2,4,2,127.7704946457928
5810,2,4,3,0.0
5810,3,1,0,1.410250370189659
5810,3,1,1,1.885828517448774
5810,3,1,2,1.054922448966159
5810,3,1,3,0.16050458916976967
5810,3,2,0,0.9228284499979056
5810,3,2,1,2.76845132920512
5810,3,2,2,2.246532860681482
5810,3,2,3,0.25627301880585374
5810,3,3,0,1.0866019777964424
5810,3,3,1,4.236152276618971
5810,3,3,2,6.127307225039534
5810,3,3,3,1.382447356631381
5810,3,4,0,4.551073050619667
5810,3,4,1,24.190573692904064
5810,3,4,2,57.11478646301807
5810,3,4,3,22.29055487324336
5810,4,1,0,0.28532804199844886
5810,4,1,1,1.3811054979212247
5810,4,1,2,0.8786086203049804
5810,4,1,3,0.1550022360437224
5810,4,2,0,0.27356366135740495
5810,4,2,1,2.9706449415251557
5810,4,2,2,2.7414283529501446
5810,4,2,3,0.3626123510663768
5810,4,3,0,0.29574830397428675
5810,4,3,1,4.173493643310264
5810,4,3,2,6.865119795157359
5810,4,3,3,1.7959847687630297
5810,4,4,0,1.6668987027889146
5810,4,4,1,32.0714054037395
5810,4,4,2,86.11338307354073
5810,4,4,3,38.968936772545526
5821,1,1,0,5.699141113454608
5821,1,1,1,2.8120548561547443
5821,1,1,2,0.0
5821,1,1,3,0.0
5821,1,2,0,3.554837751710717
5821,1,2,1,3.9349942583740667
5821,1,2,2,0.0
5821,1,2,3,0.0
5821,1,3,0,1.5140416321169925
5821,1,3,1,2.1779469189147735
5821,1,3,2,0.0
5821,1,3,3,0.0
5821,1,4,0,0.7629605776221674
5821,1,4,1,1.4963833300126719
5821,1,4,2,0.0
5821,1,4,3,0.0
5821,2,1,0,2.669753562323581
5821,2,1,1,0.8963593997835079
5821,2,1,2,0.33143822700296816
5821,2,1,3,0.0
5821,2,2,0,3.909626739191981
5821,2,2,1,2.9448029543292367
5821,2,2,2,1.5795530168990564
5821,2,2,3,0.0
5821,2,3,0,3.3283206535550085
5821,2,3,1,3.2578513029452463
5821,2,3,2,3.1148091071395267
5821,2,3,3,0.0
5821,2,4,0,3.5402429778657565
5821,2,4,1,4.724658875156532
5821,2,4,2,7.373521168586045
5821,2,4,3,0.0
5821,3,1,0,0.5539312820143538
5821,3,1,1,0.740733298434902
5821,3,1,2,0.41436226994427855
5821,3,1,3,0.06304448821810324
5821,3,2,0,0.39324194812161806
5821,3,2,1,1.179711347194568
5821,3,2,2,0.957307892551018
5821,3,2,3,0.10920480525546293
5821,3,3,0,0.2848090784663482
5821,3,3,1,1.1103372263261144
5821,3,3,2,1.606027561060289
5821,3,3,3,0.36235306553452856
5821,3,4,0,0.2820572583926581
5821,3,4,1,1.4992347560400185
5821,3,4,2,3.53974544118722
5821,3,4,3,1.3814792084565792
5821,4,1,0,0.13079896112211853
5821,4,1,1,0.6331209616232689
5821,4,1,2,0.4027683152483627
5821,4,1,3,0.07105551667520468
5821,4,2,0,0.1360496537502636
5821,4,2,1,1.477371715614851
5821,4,2,2,1.3633769059434575
5821,4,2,3,0.18033566506370424
5821,4,3,0,0.09047024561492713
5821,4,3,1,1.2766835512113177
5821,4,3,2,2.100059630765571
5821,4,3,3,0.5493968383493627
5821,4,4,0,0.12056822061466015
5821,4,4,1,2.319752409471959
5821,4,4,2,6.2286552571636244
5821,4,4,3,2.818656801430116
5822,1,1,0,25.656054952458014
5822,1,1,1,12.659141523712888
5822,1,1,2,0.0
5822,1,1,3,0.0
5822,1,2,0,15.028643582415153
5822,1,2,1,16.635815848274575
5822,1,2,2,0.0
5822,1,2,3,0.0
5822,1,3,0,6.065708039925458
5822,1,3,1,8.725513127482747
5822,1,3,2,0.0
5822,1,3,3,0.0
5822,1,4,0,2.7904835950148756
5822,1,4,1,5.472934325476964
5822,1,4,2,0.0
5822,1,4,3,0.0
5822,2,1,0,13.010676822145502
5822,2,1,1,4.368284261010771
5822,2,1,2,1.6152186175144292
5822,2,1,3,0.0
5822,2,2,0,17.893015805908533
5822,2,2,1,13.477349456124585
5822,2,2,2,7.229070441513953
5822,2,2,3,0.0
5822,2,3,0,14.435010141745872
5822,2,3,1,14.129382800928317
5822,2,3,2,13.50900521052166
5822,2,3,3,0.0
5822,2,4,0,14.017116835921435
5822,2,4,1,18.706652587689565
5822,2,4,2,29.194467260695944
5822,2,4,3,0.0
5822,3,1,0,3.4988954308850726
5822,3,1,1,4.678826485432444
5822,3,1,2,2.617310666707635
5822,3,1,3,0.3982191996210339
5822,3,2,0,2.3326761287472855
5822,3,2,1,6.997942390321984
5822,3,2,2,5.678664952917237
5822,3,2,3,0.6477931552844691
5822,3,3,0,1.6010029009294027
5822,3,3,1,6.241560591854714
5822,3,3,2,9.027994465892366
5822,3,3,3,2.036902447791838
5822,3,4,0,1.4474689634633422
5822,3,4,1,7.693812918270744
5822,3,4,2,18.16536008992394
5822,3,4,3,7.089511857649303
5822,4,1,0,1.1331075438777751
5822,4,1,1,5.484708224346621
5822,4,1,2,3.4891700402480215
5822,4,1,3,0.6155518460397952
5822,4,2,0,1.1068373649178858
5822,4,2,1,12.019216305518821
5822,4,2,2,11.09180700109965
5822,4,2,3,1.467127969955882
5822,4,3,0,0.6974865292884892
5822,4,3,1,9.842678917046758
5822,4,3,2,16.190552962529658
5822,4,3,3,4.235612398062735
5822,4,4,0,0.8485874340953155
5822,4,4,1,16.32696190467689
5822,4,4,2,43.83873756778405
5822,4,4,3,19.838368108337644
5830,1,1,0,13.162907467534703
5830,1,1,1,6.494806345084425
5830,1,1,2,0.0
5830,1,1,3,0.0
5830,1,2,0,11.964840938220386
5830,1,2,1,13.24436828983231
5830,1,2,2,0.0
5830,1,2,3,0.0
5830,1,3,0,12.700888337882802
5830,1,3,1,18.270211357592938
5830,1,3,2,0.0
5830,1,3,3,0.0
5830,1,4,0,26.58290558628227
5830,1,4,1,52.136660725755675
5830,1,4,2,0.0
5830,1,4,3,0.0
5830,2,1,0,2.5825258271453104
5830,2,1,1,0.8670730261450286
5830,2,1,2,0.3206092852231102
5830,2,1,3,0.0
5830,2,2,0,5.5112932887236665
5830,2,2,1,4.151207734517031
5830,2,2,2,2.226652445859363
5830,2,2,3,0.0
5830,2,3,0,11.69371544510833
5830,2,3,1,11.44612856289133
5830,2,3,2,10.94356438458449
5830,2,3,3,0.0
5830,2,4,0,51.661201366825395
5830,2,4,1,68.94485917070176
5830,2,4,2,107.59853610457972
5830,2,4,3,0.0
5830,3,1,0,0.4974780858056089
5830,3,1,1,0.6652424142897947
5830,3,1,2,0.3721330706082152
5830,3,1,3,0.05661939005373514
5830,3,2,0,0.5146626238635004
5830,3,2,1,1.5439688981525612
5830,3,2,2,1.2528942911074439
5830,3,2,3,0.14292379508275913
5830,3,3,0,0.9290214774180636
5830,3,3,1,3.6218196975615107
5830,3,3,2,5.238716776813178
5830,3,3,3,1.1819629560355724
5830,3,4,0,3.8213188417939787
5830,3,4,1,20.311670240914626
5830,3,4,2,47.956560404244335
5830,3,4,3,18.716315115963596
5830,4,1,0,0.12333720530417813
5830,4,1,1,0.5970029834809061
5830,4,1,2,0.37979138336905965
5830,4,1,3,0.06700197595592514
5830,4,2,0,0.18695280159324934
5830,4,2,1,2.030132187883547
5830,4,2,2,1.8734860778223155
5830,4,2,3,0.24780847934187444
5830,4,3,0,0.3098485306782213
5830,4,3,1,4.372470968716063
5830,4,3,2,7.192424277247657
5830,4,3,3,1.8816109314698632
5830,4,4,0,1.7150650345545853
5830,4,4,1,32.99813355481627
5830,4,4,2,88.60169611358614
5830,4,4,3,40.0949744459815
5841,1,1,0,20.107774983313565
5841,1,1,1,9.921524167001861
5841,1,1,2,0.0
5841,1,1,3,0.0
5841,1,2,0,14.389317921711733
5841,1,2,1,15.928120313397208
5841,1,2,2,0.0
5841,1,2,3,0.0
5841,1,3,0,7.406805486045114
5841,1,3,1,10.654680059739915
5841,1,3,2,0.0
5841,1,3,3,0.0
5841,1,4,0,13.275447931687841
5841,1,4,1,26.036940264122656
5841,1,4,2,0.0
5841,1,4,3,0.0
5841,2,1,0,5.2273122512365795
5841,2,1,1,1.7550498061406825
