ZONE,HHSIZE,INCOME,TOTHH
630,3,3,6.971210212859295
630,3,4,20.155665897199604
630,4,1,1.408270394395014
630,4,2,4.877223363346518
630,4,3,6.751576536757669
630,4,4,28.01702521858101
640,1,1,1.5773897256821068
640,1,2,1.1099936335711174
640,1,3,0.6689291200225118
640,1,4,0.5423715907270643
640,2,1,1.3616375309530244
640,2,2,2.0316201213126135
640,2,3,2.2774519509050357
640,2,4,4.652974317283042
640,3,1,7.336125942941229
640,3,2,10.592500547599514
640,3,3,12.17020476358175
640,3,4,38.465378111281076
640,4,1,2.15046451042364
640,4,2,3.672844827516759
640,4,3,4.5314222154907045
640,4,4,16.858690980708822
650,1,1,0.7603257458397713
650,1,2,0.6094188251960856
650,1,3,0.3952858132501584
650,1,4,0.36427513401873657
650,2,1,0.43651660573860174
650,2,2,0.741850596890751
650,2,3,0.8950739464681077
650,2,4,2.0784606945631214
650,3,1,0.841423580845498
650,3,2,1.3838247201461222
650,3,3,1.7112608805584353
650,3,4,6.147376475158614
650,4,1,0.22093728757612877
650,4,2,0.4298075177670411
650,4,3,0.5707444597232985
650,4,4,2.4134176962595264
661,1,1,0.8610517722709223
661,1,2,0.5979105931950939
661,1,3,0.3575875902247365
661,1,4,0.28430361817367256
661,2,1,0.6501051873737318
661,2,2,0.9571723095741226
661,2,3,1.064837703755258
661,2,4,2.133280530043193
661,3,1,5.196717308497662
661,3,2,7.404339304146994
661,3,3,8.442523508326426
661,3,4,26.165408314288904
661,4,1,1.5382174848576842
661,4,2,2.5924688520837886
661,4,3,3.17418381269358
661,4,4,11.579892037494226
662,1,1,21.752315458115778
662,1,2,19.883725788600927
662,1,3,14.05205498556247
662,1,4,14.595384702708545
662,2,1,7.24972862683382
662,2,2,14.051203854805589
662,2,3,18.471523344612617
662,2,4,48.34404888736629
662,3,1,10.1757915125115
662,3,2,19.08581497056286
662,3,3,25.715357141238137
662,3,4,104.11745787485673
662,4,1,2.278543489538898
662,4,2,5.05520084703062
662,4,3,7.313964113586784
662,4,4,34.85788403506844
670,1,1,16.302108016924628
670,1,2,14.043924401127235
670,1,3,9.529170870748514
670,1,4,9.35452637705819
670,2,1,6.920215480204094
670,2,2,12.640488157415877
670,2,3,15.95429363713686
670,2,4,39.464705982830395
670,3,1,10.946086334480635
670,3,2,19.348790498489493
670,3,3,25.029964267822823
670,3,4,95.78162670161224
670,4,1,2.656602654390643
670,4,2,5.554694000967401
670,4,3,7.716122354291812
670,4,4,34.756679938499175
680,1,1,1.5092853911164303
680,1,2,1.2665278793795802
680,1,3,0.844958932012247
680,1,4,0.8102660247220643
680,2,1,0.7141199851167405
680,2,2,1.2706153127289017
680,2,3,1.5768196933021903
680,2,4,3.810120089581252
680,3,1,1.2031811586234227
680,3,2,2.071689403339119
680,3,3,2.6350282012186583
680,3,4,9.849917314110934
680,4,1,0.3010987781434068
680,4,2,0.6132551435523986
680,4,3,0.8375955884669034
680,4,4,3.6855210715857476
690,1,1,5.600724226673493
690,1,2,4.824906542718561
690,1,3,3.273825575226483
690,1,4,3.213825012977046
690,2,1,2.377497342892205
690,2,2,4.3427443976398115
690,2,3,5.481229715826159
690,2,4,13.55842659532823
690,3,1,3.760618617981077
690,3,2,6.647437226474917
690,3,3,8.59925152759557
690,3,4,32.906571136750216
690,4,1,0.9126978444532275
690,4,2,1.9083611291667144
690,4,3,2.6509377413517883
690,4,4,11.940945254944502
700,1,1,4.750614299410553
700,1,2,4.092554656770208
700,1,3,2.7769056218438912
700,1,4,2.726012287793031
700,2,1,2.0166272104889225
700,2,2,3.683577837283766
700,2,3,4.649257348245403
700,2,4,11.500451129965912
700,3,1,3.1898104348946634
700,3,2,5.638451218884973
700,3,3,7.294007992156956
700,3,4,27.911823732064907
700,4,1,0.7741633502058626
700,4,2,1.6186991720610522
700,4,3,2.2485632627537493
700,4,4,10.128480350176144
710,1,1,5.816491955674252
710,1,2,4.662054012750054
710,1,3,3.0239364713637102
710,1,4,2.7867047752433334
710,2,1,3.339352033900304
710,2,2,5.675157066214244
710,2,3,6.847315690481023
710,2,4,15.900224313407879
710,3,1,6.436890393468061
710,3,2,10.586259109117837
710,3,3,13.09114573627203
710,3,4,47.02743003496339
710,4,1,1.6901702499573863
710,4,2,3.288027510917866
710,4,3,4.366195116883234
710,4,4,18.46264537638538
720,1,1,1.7188478154914373
720,1,2,1.5711935909248693
720,1,3,1.1103803667065708
720,1,4,1.1533137775982225
720,2,1,0.5728668397225636
720,2,2,1.1103131111426763
720,2,3,1.4596026621083538
720,2,4,3.8201019556774454
720,3,1,0.8040816181548599
720,3,2,1.5081434172924335
720,3,3,2.032003697809008
720,3,4,8.227265063680777
720,4,1,0.18004839563113922
720,4,2,0.39945728764002186
720,4,3,0.5779426683760674
720,4,4,2.754437703043555
730,1,1,5.263338186973247
730,1,2,4.971973850171509
730,1,3,3.599970575798697
730,1,4,3.8695789439005557
730,2,1,1.5337931336083779
730,2,2,3.072089480251655
730,2,3,4.137624547370362
730,2,4,11.206769541926407
730,3,1,2.033983533722404
730,3,2,3.942441241484867
730,3,3,5.442207799378635
730,3,4,22.803167115783435
730,4,1,0.43161834769596874
730,4,2,0.9895922340919697
730,4,3,1.4668939874523055
730,4,4,7.234957398389602
740,1,1,9.692244710158056
740,1,2,9.155707943608514
740,1,3,6.629214109092724
740,1,4,7.125688055231509
740,2,1,2.8244239411568928
740,2,2,5.657140384365855
740,2,3,7.619284227474695
740,2,4,20.636856107693752
740,3,1,3.7455062633180867
740,3,2,7.259861310539204
740,3,3,10.021626557392361
740,3,4,41.99119798150364
740,4,1,0.7948093963669668
740,4,2,1.8222978944864316
740,4,3,2.7012316110402215
740,4,4,13.322909355571094
750,1,1,13.267684264904016
750,1,2,10.634358499671695
750,1,3,6.897737441215262
750,1,4,6.356601088626953
750,2,1,7.617214770138601
750,2,2,12.945292915743604
750,2,3,15.619040365868477
750,2,4,36.26913912012646
750,3,1,14.682841485753942
750,3,2,24.147741366549837
750,3,3,29.861502365744705
750,3,4,107.27171949151783
750,4,1,3.8553556682034476
750,4,2,7.500141185034872
750,4,3,9.95949082217156
750,4,4,42.11413879972874
760,1,1,10.378446430712877
760,1,2,8.318566963926571
760,1,3,5.395651350864663
760,1,4,4.972355579355756
760,2,1,5.958451668331912
760,2,2,10.126260647558748
760,2,3,12.21775936928967
760,2,4,28.37098848078661
760,3,1,11.485431878541048
760,3,2,18.889207429994578
760,3,3,23.358711019622657
760,3,4,83.9116888859151
760,4,1,3.0157939754141587
760,4,2,5.866872617520114
760,4,3,7.790661875223026
760,4,4,32.94315155394255
770,1,1,15.647442182404813
770,1,2,14.303279586350532
770,1,3,10.108290234846026
770,1,4,10.499132320204504
770,2,1,5.215063644370922
770,2,2,10.107677977298843
770,2,3,13.28741733781398
770,2,4,34.77610056202915
770,3,1,7.31991542044424
770,3,2,13.72930559190353
770,3,3,18.498240559364763
770,3,4,74.896481959025
770,4,1,1.6390612567800242
770,4,2,3.6364387564470944
770,4,3,5.261271187975235
770,4,4,25.07488115874133
780,1,1,2.8354815375096907
780,1,2,2.5133865986467243
780,1,3,1.7383273873214118
780,1,4,1.752161680931842
780,2,1,1.0711022590960357
780,2,2,2.013088734396296
780,2,3,2.589895846909613
780,2,4,6.577933917301181
780,3,1,1.5942917351089936
780,3,2,2.8996828666812813
780,3,3,3.8235128643354686
780,3,4,15.023130887463346
780,4,1,0.3730528402852793
780,4,2,0.8025861162756989
780,4,3,1.1364131614335085
780,4,4,5.25595151430363
790,1,1,9.601839521021134
790,1,2,8.777012473442374
790,1,3,6.202814462291879
790,1,4,6.44264937830731
790,2,1,3.2001526908639746
790,2,2,6.202438758797018
790,2,3,8.153642457294943
790,2,4,21.33987989033608
790,3,1,4.491766280727147
790,3,2,8.424801158668075
790,3,3,11.351193070519287
790,3,4,45.95920483849262
790,4,1,1.0057875893877422
790,4,2,2.2314510550925353
790,4,3,3.228507319893893
790,4,4,15.386858892863998
800,1,1,12.646124172348657
800,1,2,10.360263895305728
800,1,3,6.809284538218679
800,1,4,6.39446955015302
800,2,1,6.61671820860153
800,2,2,11.493585405925728
800,2,3,14.051843203947463
800,2,4,33.25071110861414
800,3,1,11.906206094541561
800,3,2,20.014143455447915
800,3,3,25.078840229670785
800,3,4,91.80488259465122
800,4,1,3.0578803075082517
800,4,2,6.080267392320627
800,4,3,8.18136329316307
800,4,4,35.25341624658161
810,1,1,7.220394329426795
810,1,2,5.9152661844484875
810,1,3,3.8878093238014255
810,1,4,3.6509677629586563
810,2,1,3.7778622115117653
810,2,2,6.562344142657264
810,2,3,8.022999585092117
810,2,4,18.984729444852295
810,3,1,6.797932852659042
810,3,2,11.427217220437257
810,3,3,14.31894178129718
810,3,4,52.4166491382002
810,4,1,1.7459184594024015
810,4,2,3.471571811456992
810,4,3,4.671207424809279
810,4,4,20.128188153988837
820,1,1,4.527856173349291
820,1,2,3.799583638138742
820,1,3,2.5348767960367424
820,1,4,2.430798074166194
820,2,1,2.142359955350222
820,2,2,3.811845938186705
820,2,3,4.7304590799065735
820,2,4,11.430360268743755
820,3,1,3.6095434758702685
820,3,2,6.215068210017359
820,3,3,7.905084603655978
820,3,4,29.549751942332804
820,4,1,0.9032963344302206
820,4,2,1.8397654306571958
820,4,3,2.5127867654007097
820,4,4,11.056563214757244
830,1,1,3.1100426241187047
830,1,2,2.609815024176106
830,1,3,1.7411274962676613
830,1,4,1.6696390812454662
830,2,1,1.471519969331465
830,2,2,2.61823761410804
830,2,3,3.249204216501483
830,2,4,7.851156548228032
830,3,1,2.4792823874664474
830,3,2,4.2689357402139425
830,3,3,5.429755081299055
830,3,4,20.29679931392556
830,4,1,0.6204459670833838
830,4,2,1.2636772655019126
830,4,3,1.725954545931801
830,4,4,7.594407056600933
840,1,1,9.151599611935879
840,1,2,6.949721926734561
840,1,3,4.369249346103119
840,1,4,3.840731272146306
840,2,1,6.622534529695704
840,2,2,10.663362173162394
840,2,3,12.470408073846425
840,2,4,27.621824285184097
840,3,1,16.055983227408518
840,3,2,25.018286349090253
840,3,3,29.987256663476316
840,3,4,102.75409013871773
840,4,1,4.430094311959899
840,4,2,8.165301194012796
840,4,3,10.50954577157414
840,4,4,42.390010803951874
850,1,1,45.94346161242566
850,1,2,28.83891557187037
850,1,3,8.182857805704316
850,1,4,3.811455257500069
850,2,1,25.84675423008344
850,2,2,39.89519725115658
850,2,3,26.41443814712716
850,2,4,32.41025902325344
850,3,1,14.404863574124622
850,3,2,15.304450599219868
850,3,3,11.22624181041654
850,3,4,17.027120531540042
850,4,1,9.74055874536628
850,4,2,17.722290785753184
850,4,3,12.978495630751985
850,4,4,28.252639423706448
860,1,1,12.251584245848262
860,1,2,10.554483062196852
860,1,3,7.161493445807929
860,1,4,7.03024221588729
860,2,1,5.200775437576699
860,2,2,9.499753369837087
860,2,3,11.990190003369726
860,2,4,29.659058177280517
860,3,1,8.226353226833604
860,3,2,14.541268932913876
860,3,3,18.810862716615308
860,3,4,71.9831243616411
860,4,1,1.9965265347414347
860,4,2,4.174539970052188
860,4,3,5.798926309207037
860,4,4,26.1208177451911
871,1,1,4.900633698339305
871,1,2,4.2217932248787395
871,1,3,2.864597378323172
871,1,4,2.8120968863549156
871,2,1,2.0803101750306783
871,2,2,3.7999013479348336
871,2,3,4.79607600134789
871,2,4,11.863623270912209
871,3,1,3.2905412907334415
871,3,2,5.816507573165551
871,3,3,7.524345086646124
871,3,4,28.79324974465644
871,4,1,0.7986106138965736
871,4,2,1.6698159880208752
871,4,3,2.319570523682815
871,4,4,10.448327098076442
872,1,1,2.0102853075613885
872,1,2,1.551542440504137
872,1,3,0.9844467101547008
872,1,4,0.8779651868249526
872,2,1,1.3575838291595184
872,2,2,2.2216320356056407
872,2,3,2.622091151081181
872,2,4,5.892471215814481
872,3,1,3.035771321670088
872,3,2,4.807565960708429
872,3,3,5.815587303166159
872,3,4,20.217802642432495
872,4,1,0.825809845609006
872,4,2,1.546944875181796
872,4,3,2.0094431555979595
872,4,4,8.223056954928065
880,1,1,7.500969946437714
880,1,2,6.461928405426642
880,1,3,4.38458782396404
880,1,4,4.3042299280942595
880,2,1,3.1841482270877743
880,2,2,5.81617553255332
880,2,3,7.340932655124322
880,2,4,18.1586070473146
880,3,1,5.036542791938942
880,3,2,8.902817714028904
880,3,3,11.516854724458351
880,3,4,44.07130062957617
880,4,1,1.2223631845355725
880,4,2,2.555840797991136
880,4,3,3.5503630464532874
880,4,4,15.992337395014959
890,1,1,11.375548263305662
890,1,2,8.938656361901606
890,1,3,5.730526881290485
890,1,4,5.191367238599363
890,2,1,7.111046812964608
890,2,2,11.847670129198129
890,2,3,14.128705398134889
890,2,4,32.25181565841865
890,3,1,14.734286584684781
890,3,2,23.756324746201717
890,3,3,29.03630447542318
890,3,4,102.53776082940492
890,4,1,3.943011308044957
890,4,2,7.519981069698543
890,4,3,9.86986914015144
890,4,4,41.02712477357705
900,1,1,5.4883105131506555
900,1,2,4.605555925016657
900,1,3,3.072577934589991
900,1,4,2.9464219080802354
900,2,1,2.596799945879056
900,2,2,4.620419319014187
900,2,3,5.7338897938261475
900,2,4,13.854982143931826
900,3,1,4.375204213176081
900,3,2,7.533416012142249
900,3,3,9.581920731704212
900,3,4,35.81788114222159
900,4,1,1.0949046477942064
900,4,2,2.2300187038269037
900,4,3,3.0458021398796484
900,4,4,13.401894805766354
910,1,1,0.29215468384963894
910,1,2,0.23934603058462087
910,1,3,0.15731020385323685
910,1,4,0.1477270193104658
910,2,1,0.15286147676637202
910,2,2,0.26552837571445587
910,2,3,0.324630041015288
910,2,4,0.7681682434333297
910,3,1,0.2750608668705971
910,3,2,0.46237295111595844
910,3,3,0.5793791472201172
910,3,4,2.1209048784242857
910,4,1,0.07064409951339196
910,4,2,0.14046822358496502
910,4,3,0.18900839291135813
910,4,4,0.8144353588319182
920,1,1,1.0597890465616167
920,1,2,0.7515708792575153
920,1,3,0.4549057342954498
920,1,4,0.37260404576055667
920,2,1,0.9344402594902834
920,2,2,1.405081679157262
920,2,3,1.5819769135221704
920,2,4,3.2650579776940565
920,3,1,4.316158575723619
920,3,2,6.280556785029791
920,3,3,7.24751944805899
920,3,4,23.14039850839948
920,4,1,1.2579429052244806
920,4,2,2.165211217555433
920,4,3,2.683020989123389
920,4,4,10.083764968145905
931,1,1,0.8724558576952897
931,1,2,0.7733497226605307
931,1,3,0.5348699653296652
931,1,4,0.5391266710559515
931,2,1,0.3295699258757034
931,2,2,0.6194119182757835
931,2,3,0.7968910298183426
931,2,4,2.023979666861901
931,3,1,0.4905513031104595
931,3,2,0.8922101128250098
931,3,3,1.1764654967186055
931,3,4,4.622501811527183
931,4,1,0.11478548931854746
931,4,2,0.2469495742386766
931,4,3,0.3496655881333873
931,4,4,1.6172158505549632
932,1,1,16.952192078949235
932,1,2,14.603958196264214
932,1,3,9.90916848215873
932,1,4,9.727559637493027
932,2,1,7.196174993218369
932,2,2,13.144556703570494
932,2,3,16.59050780058096
932,2,4,41.03845192693099
932,3,1,11.382586709782009
932,3,2,20.120368033705326
932,3,3,26.028091677275874
932,3,4,99.60113942284217
932,4,1,2.7625407970503946
932,4,2,5.776200203459967
932,4,3,8.02382048498443
932,4,4,36.1426825127338
940,1,1,10.809723302436637
940,1,2,8.85580313163097
940,1,3,5.820477542569764
940,1,4,5.465899714487234
940,2,1,5.655874640355762
940,2,2,9.824549901434864
940,2,3,12.011311517565652
940,2,4,28.4222250070332
940,3,1,10.177252074212095
940,3,2,17.10779919129046
940,3,3,21.437028447144336
940,3,4,78.47348050169857
940,4,1,2.613831681995501
940,4,2,5.197324272643704
940,4,3,6.993310537720251
940,4,4,30.134108276780978
950,1,1,41.86563957581982
950,1,2,26.279248509278315
950,1,3,7.456568651351862
950,1,4,3.4731604121598245
950,2,1,23.552663617945857
950,2,2,36.354203412296535
950,2,3,24.0699613885064
950,2,4,29.53360881408893
950,3,1,13.126325387072145
950,3,2,13.946067409939992
950,3,3,10.229829815409152
950,3,4,15.515837644125249
950,4,1,8.876012111162177
950,4,2,16.149306396485155
950,4,3,11.82655814873258
950,4,4,25.745008705625988
960,1,1,47.54165250600454
960,1,2,34.648469729038894
960,1,3,11.194692084014322
960,1,4,5.8104264846533
960,2,1,13.745984316461264
960,2,2,24.63457198769279
960,2,3,18.572390093594528
960,2,4,25.39328916344624
960,3,1,6.7558830499036855
960,3,2,8.333842544961746
960,3,3,6.960876920737011
960,3,4,11.764698701530373
960,4,1,4.333958622630517
960,4,2,9.155357818306571
960,4,3,7.634521716654135
960,4,4,18.519384260370085
970,1,1,2.4240038099748733
970,1,2,2.034120533549024
970,1,3,1.3570552544439127
970,1,4,1.301336342735437
970,2,1,1.146919976096583
970,2,2,2.0406851992312665
970,2,3,2.532467992273216
970,2,4,6.119283780236556
970,3,1,1.9323818608194356
970,3,2,3.3272587386961616
970,3,3,4.232014989836028
970,3,4,15.819564171147867
970,4,1,0.4835828861091078
970,4,2,0.9849249275235493
970,4,3,1.3452292784468451
970,4,4,5.91917020588014
980,1,1,6.925118370456362
980,1,2,6.13846342361796
980,1,3,4.245530349804218
980,1,4,4.279317951506612
980,2,1,2.6159612866383952
980,2,2,4.916582101314031
980,2,3,6.325322549183093
980,2,4,16.06533860571634
980,3,1,3.8937509684392735
980,3,2,7.081917770548514
980,3,3,9.33819488020393
980,3,4,36.69110812899701
980,4,1,0.9111098214659706
980,4,2,1.9601622455194956
980,4,3,2.775470605808761
980,4,4,12.836650813780016
990,1,1,18.697899766376892
990,1,2,15.318145957415735
990,1,3,10.067853046607159
990,1,4,9.454529235869812
990,2,1,9.78313451304781
990,2,2,16.993816045725175
990,2,3,20.77632262497843
990,2,4,49.1627675797331
990,3,1,17.603895479718215
990,3,2,29.59186887142134
990,3,3,37.0802654220875
990,3,4,135.73791221915428
990,4,1,4.521222368857085
990,4,2,8.989966309437762
990,4,3,12.09653714632692
990,4,4,52.123862965242765
1000,1,1,0.4173638340709127
1000,1,2,0.3419229008351727
1000,1,3,0.2247288626474812
1000,1,4,0.2110385990149512
1000,2,1,0.21837353823767428
1000,2,2,0.37932625102065104
1000,2,3,0.4637572014504113
1000,2,4,1.0973832049047574
1000,3,1,0.39294409552942444
1000,3,2,0.6605327873085121
1000,3,3,0.8276844960287387
1000,3,4,3.029864112034694
1000,4,1,0.10092014216198845
1000,4,2,0.2006688908356642
1000,4,3,0.2700119898733687
1000,4,4,1.163479084045598
1010,1,1,0.5425729842921867
1010,1,2,0.44449977108572447
1010,1,3,0.2921475214417256
1010,1,4,0.27435017871943657
1010,2,1,0.28388559970897653
1010,2,2,0.49312412632684643
1010,2,3,0.6028843618855348
1010,2,4,1.4265981663761838
1010,3,1,0.5108273241882518
1010,3,2,0.8586926235010656
1010,3,3,1.0759898448373604
1010,3,4,3.938823345645102
1010,4,1,0.13119618481058504
1010,4,2,0.2608695580863636
1010,4,3,0.35101558683537937
1010,4,4,1.512522809259277
1020,1,1,246.5135172354296
1020,1,2,230.3529237618021
1020,1,3,127.956270080999
1020,1,4,94.0079398413213
1020,2,1,45.9483553475889
1020,2,2,105.58016919331784
1020,2,3,136.85002418462796
1020,2,4,264.8519317793673
1020,3,1,14.634461503382738
1020,3,2,23.146382199725466
1020,3,3,33.23850890583694
1020,3,4,79.51800809279204
1020,4,1,9.529450033598817
1020,4,2,25.81080825915461
1020,4,3,37.00393128653617
1020,4,4,127.05731669251938
1030,1,1,80.44445226736914
1030,1,2,84.80374038113925
1030,1,3,55.22018305145325
1030,1,4,49.82170236418574
1030,2,1,6.771240425753942
1030,2,2,17.5528052849584
1030,2,3,26.67006359028317
1030,2,4,63.38698209965079
1030,3,1,3.333037340262264
1030,3,2,5.947198999942827
1030,3,3,10.011193939583585
1030,3,4,29.41220551614311
1030,4,1,0.9604697466146508
1030,4,2,2.934832874959516
1030,4,3,4.932244845679999
1030,4,4,20.79764680902036
1040,1,1,0.031410707930646695
1040,1,2,0.02424285063287714
1040,1,3,0.0153819798461672
1040,1,4,0.013718206044139885
1040,2,1,0.021212247330617474
1040,2,2,0.034713000556338136
1040,2,3,0.040970174235643454
1040,2,4,0.09206986274710127
1040,3,1,0.04743392690109512
1040,3,2,0.0751182181360692
1040,3,3,0.09086855161197123
1040,3,4,0.31590316628800774
1040,4,1,0.01290327883764072
1040,4,2,0.024171013674715563
1040,4,3,0.03139754930621812
1040,4,4,0.12848526492075102
1051,1,1,18.113590398677612
1051,1,2,14.839453896246496
1051,1,3,9.75323263890068
1051,1,4,9.159075197248882
1051,2,1,9.477411559515062
1051,2,2,16.462759294296255
1051,2,3,20.127062542947847
1051,2,4,47.62643109286644
1051,3,1,17.05377374597703
1051,3,2,28.66712296918943
1051,3,3,35.92150712764726
